Brand,Version,Supplier,Supplier_type,Country,City,Address,IATA,City_airport,climate_impact_kg_co2,flight_distance_km,co2_emissions_kg,climate_impact_of_contrails_ozone_formation_etc_kg,Fuel_consumption_l
Ford (USA),,Custom Mustangs,spare parts,Australia,Whyalla,"4 Cedebe Place, Carrum Downs VIC 3201, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Ford (USA),,Delta Bay Mustang Maverick,spare parts,United Kingdom,Brentwood,"3491 Balfour Rd, Brentwood, CA 94513, USA",HWD,Hayward,"2,946","9,160","1,001","1,945",396
Ford (USA),,Denis Maréchal,spare parts,France,Yerres,"Impasse de la Jacquetiere, 73470 Nances, France",AVO,Avon,"1,998","6,735",684,"1,314",271
Ford (USA),,Doug’s Antique Ford Parts,spare parts,United States,Little Rock,"16905 Crystal Valley Rd, Little Rock, AR 72210, USA",LIT,Little Rock,"2,175","7,207",743,"1,432",294
Ford (USA),,Early Ford Parts,spare parts,United Kingdom,Christchurch,"10 Grafton Street, Waltham, Christchurch 8011, New Zealand",CHC,Christchurch,"8,044","19,544","2,708","5,336","1,071"
Ford (USA),,Essex Mustang Centre,service,United States,Essex,"Essex, UK",CDW,Essex,"1,552","5,492",535,"1,017",211
Ford (USA),,Gateway Bronco,service,,,"6464 Staunton Rd, Hamel, IL 62046, USA",NNG,,"3,584","10,614","1,215","2,369",481
Ford (USA),,Georgia Classic Fords,service,Canada,Woodstock,"112 Haygood Drive, Woodstock, GA 30188, USA",RKD,Rockland,"1,368","4,979",473,895,187
Ford (USA),,Gregor Automobiles,service,France,Yerres,"1 Rue Alfred Maurel, 34120 Pézenas, France",AVO,Avon,"1,998","6,735",684,"1,314",271
Ford (USA),,Griffs American Auto Parts & Restorations,service,Australia,Whyalla,"3 Traminer Court, Wendouree VIC 3355, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Ford (USA),,Hill’s Classic Cars,spare parts,United States,Racine,"29625 Bashan Rd, Racine, OH 45771, USA",RAC,Racine,"1,896","6,450",650,"1,246",257
Ford (USA),,Jerry’s Classic Cars & Parts,spare parts,United States,Springdale,"4285, McRay Avenue, Springdale, AR 72762, USA",SPZ,Springdale,"2,201","7,272",752,"1,449",297
Ford (USA),,Just Mustangs,service,Australia,Whyalla,"11-13 Sutherlands Rd, Riddells Creek VIC 3431, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Ford (USA),,Kentucky Mustang Automotive,spare parts,Australia,Richmond,"630 Richmond Ave, Mt Sterling, KY 40353, USA",RCM,Richmond,"6,653","16,759","2,242","4,411",887
Ford (USA),,Lang’s Old Car Parts,spare parts,,,"74 Maple Street, Baldwinville, MA 01436, USA",NNG,,"3,584","10,614","1,215","2,369",481
Ford (USA),,Maxlider Brothers Customs,service,United States,Bloomington,"14170 Carole Dr, Bloomington, IL 61705, USA",BMG,Bloomington,"1,926","6,534",660,"1,266",261
Ford (USA),,Minter’s Thunderbirds 55-57,service,United States,Dallas,"17730 Davenport Road, Dallas, TX 75252, USA",DAL,Dallas,"2,362","7,680",806,"1,556",319
Ford (USA),,Model A Garage Inc,service,,,"278 Wynngate Dr, Luray, VA 22835, USA",NNG,,"3,584","10,614","1,215","2,369",481
Ford (USA),,Mustang and Co,service,Belgium,Zwijndrecht,"Avenue du Commerce 15, 7850 Enghien, Belgium",HLM,Holland,"1,850","6,322",634,"1,215",251
Ford (USA),,Mustang Auto Parts,spare parts,Australia,Whyalla,"12 Devlan St, Mansfield QLD 4122, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Ford (USA),,Mustang Barn & American Classics Restoration and Repair,service,,,"651 Sumneytown Pike, Harleysville, PA 19438, USA",NNG,,"3,584","10,614","1,215","2,369",481
Ford (USA),,Mustang Centre,spare parts,United Kingdom,Christchurch,"30 Kingsley Street, Sydenham, Christchurch 8023, New Zealand",CHC,Christchurch,"8,044","19,544","2,708","5,336","1,071"
Ford (USA),,Mustang Don’s Garage,service,Australia,Richmond,"5711 Greendale Rd 3, Suite C, Richmond, VA 23228, USA",RCM,Richmond,"6,653","16,759","2,242","4,411",887
Ford (USA),,Mustang Maniac,spare parts,United Kingdom,Ware,"Wickham House Station Road, Braughing, Ware, Hertfordshire SG11 2PB, UK",UWA,Ware,"1,476","5,281",509,967,201
Ford (USA),,Mustang Market,spare parts,,,"305 Sellers Lane, Broadway, VA 22815, USA",NNG,,"3,584","10,614","1,215","2,369",481
Ford (USA),,Mustang of Chicago,service,United States,Irving,"1321 W Irving Park Rd, Bensenville, IL 60106, USA",DAL,Dallas,"2,362","7,680",806,"1,556",319
Ford (USA),,Mustang Parts Mall,spare parts,United States,Fort Hunt,"847, 15th Street, Prairie du Sac 53578, United States",LND,Fort Hunt,"2,456","7,920",837,"1,619",331
Ford (USA),,National Mustangs,spare parts,Australia,Whyalla,"8 Vickers St, Reservoir VIC 3073, Australia",WYA,Whyalla,,,,,
Ford (USA),,Northcoast Mustang Supply Company,service,United States,Willoughby,"3945 Church Street, Willoughby, OH 44094, USA",LNN,Willoughby,"1,740","6,017",598,"1,143",236
Ford (USA),,Resto Spares Ltd,spare parts,Australia,Palmerston,"148 Tutaki Road, Kelvin Grove, Palmerston North 4410, New Zealand",PMR,Palmerston,"8,094","19,645","2,725","5,369","1,078"
Ford (USA),,Rheingold Classics,service,Germany,Zwickau,"Rolandsecker Weg 30, 53619 Rheinbreitbach, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Ford (USA),,RSB Mustang Parts,spare parts,Germany,Zwickau,"Hurststraße 16, 77815 Bühl, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Ford (USA),,Snyder’s Antique Auto Parts,spare parts,United States,Springfield,"12925 Woodworth Rd, New Springfield, OH 44443, USA",SGF,Springfield,"2,154","7,154",736,"1,418",291
Ford (USA),,Sydney Mustang Parts,spare parts,Australia,Whyalla,"89A Planthurst Rd, Carlton NSW 2218, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Ford (USA),,The Ford Model “A” Restorer,service,Germany,Zwickau,"Straße 199 24b, Berlin, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Ford (USA),,The Mustang Garage Granda Motorcars BVBA,service,Belgium,Zwijndrecht,"Schaapsweg 4, 3550 Heusden-Zolder, Belgium",HLM,Holland,"1,850","6,322",634,"1,215",251
Ford (USA),,The Mustang Workshop Ltd,service,,,"Vernwood Workshops, Bartley Heath, Hook RG27 9AB, UK",NNG,,"3,584","10,614","1,215","2,369",481
Ford (USA),,The Rubber Connection,spare parts,Australia,Whyalla,"6/355-365 S Gippsland Hwy, Dandenong South VIC 3175, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Ford (USA),,The T Service Ltd,service,United States,Weston,"Unit 1b Staplehurst Farm, Weston On The Green, Oxfordshire OX25 3QU, UK",SME,Somerset,"1,906","6,478",653,"1,253",258
Ford (USA),,Thunderbird Connection,spare parts,United States,Phoenix,"728 E Dunlap Ave, Phoenix, AZ 85020, USA",DVT,Phoenix,"2,793","8,772",950,"1,843",376
Ford (USA),,Tuckett Brothers,spare parts,,,"North Marston, Buckingham MK18 3PG, UK,",NNG,,"3,584","10,614","1,215","2,369",481
Ford (USA),,V8 Werk GmbH & Co. KG,service,Germany,Zwickau,"Nordstraße 1, 01796 Pirna, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Ford (USA),,Vanpelt Sales LLC,spare parts,United States,Milford,"1081-B Ohio 28, Milford, OH 45150, USA",MLF,Milford,"2,687","8,505",915,"1,773",362
Ford (USA),,Velocity Restorations,service,United States,Cantonment,"15 E Quintette Rd, Cantonment, FL 32533, USA",CTK,Cantonment,"2,116","7,058",724,"1,392",286
Ford (USA),,Veteran & Vintage spares & repairs,spare parts,New Zealand,Wellington,"1127 Scenic Drive, Swanson, Auckland 0614, New Zealand",WLG,Wellington,"8,095","19,647","2,725","5,370","1,078"
Ford (USA),,Virginia Classic Mustang Inc,spare parts,,,"195 W Lee St, Broadway, VA 22815, USA",NNG,,"3,584","10,614","1,215","2,369",481
Ford (USA),,Wild Cars,service,France,Yerres,"22 Rue Jean Monnet, 10260 Virey-sous-Bar, France",AVO,Avon,"1,998","6,735",684,"1,314",271
French Brands,,A. Ilbrink BV,service,Netherlands,Zwolle,"Overspoor 18, 1688 JG Nibbixwoud, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
French Brands,,A.F.E Auto-France-Ersatzteile,spare parts,Germany,Zwickau,"Am Stellwerk 1e, 64404 Bickenbach, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
French Brands,,Alepoc,spare parts,France,Yerres,"116 Avenue 1ère Armée Française, Auch, France",AVO,Avon,"1,998","6,735",684,"1,314",271
French Brands,,Bart Ebben,spare parts,Netherlands,Zwolle,"Sluisweg 18, 6581 KA Malden, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
French Brands,,Bieberg Klassiekers,service,Netherlands,Zwolle,"Bovensteweg 10, 6585 KC Mook, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
French Brands,,Buddemeijer Klassiekers,service,Netherlands,Zwolle,"Napoleonsweg 74a, 6086 AH Neer, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
French Brands,,Depanoto,spare parts,France,Yerres,"4 Rue de la Malerie, 28400 Nogent-le-Rotrou, France",AVO,Avon,"1,998","6,735",684,"1,314",271
French Brands,,Der Franzose Automobiltechnik GmbH,spare parts,Germany,Zwickau,"Osloer Straße 9-11, 49377 Vechta, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
French Brands,,Fischer Veteranen Service GmbH,spare parts,Germany,Zwickau,"Otto-Scheugenpflug-Straße 4, 63073 Offenbach, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
French Brands,,JWA Classic,service,France,Yerres,"217 Rte de Chauffailles, 42670 Belmont-de-la-Loire, France",AVO,Avon,"1,998","6,735",684,"1,314",271
French Brands,,Le Garage Van der Velde,service,Netherlands,Zwolle,"Van Zuylen van Nijeveltstraat 372, 2242 LR Wassenaar, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
French Brands,,Melun Retro Passion,spare parts,France,Yerres,"60 Rue Vauchevres, 77115 Blandy, France",AVO,Avon,"1,998","6,735",684,"1,314",271
French Brands,,Neo Retro,spare parts,France,Yerres,"Carrefour de l'Europe, 25600 Sochaux, France",AVO,Avon,"1,998","6,735",684,"1,314",271
French Brands,,Renel Auto,spare parts,France,Yerres,"129 Rue de l'industrie ZA, 01440 Viriat, France",AVO,Avon,"1,998","6,735",684,"1,314",271
French Brands,,Renparts – Oldtimerserivice,spare parts,Netherlands,Zwolle,"Stenen Brug 11, 6372 AP Landgraaf, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
French Brands,,Retro Achats,spare parts,France,Yerres,"Lieu Dit Nauze, 82240 Septfonds, France",AVO,Avon,"1,998","6,735",684,"1,314",271
French Brands,,SARL Ichard,spare parts,France,Yerres,"ZI du Moulin d'Enfour, 09600 Laroque-d'Olmes, France",AVO,Avon,"1,998","6,735",684,"1,314",271
French Brands,,TBR Auto,service,France,Yerres,"10 Les Clos de Villarceaux, 78770 Thoiry, France",AVO,Avon,"1,998","6,735",684,"1,314",271
British Brands,2.0,Beauty Cars,service,Netherlands,Zwolle,"Koningin Wilhelminalaan 8, 3972 EX Driebergen-Rijsenburg, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
German Brands,,Ambi-Budd OHG,service,Germany,Zwickau,"Wiebestraße 36 – 37, 10553 Berlin, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
German Brands,,Bavaria Motors NV,service,Belgium,Zwijndrecht,"Kortrijksesteenweg 306, 8530 Harelbeke, Belgium",HLM,Holland,"1,850","6,322",634,"1,215",251
German Brands,,German Car.net,service,Germany,Zwickau,"Werkstraße 10-12, 24848 Kropp, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
German Brands,,German Carparts,spare parts,Germany,Zwickau,"Ophöverweg 22, 59609 Anröchte, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
German Brands,,German Sports Cars,service,Germany,Zwickau,"Gildeweg 5, 48291 Telgte, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
German Brands,,Janzen – Deutsche Sport- und Tourenwagen,service,Germany,Zwickau,"Moltkestraße 25, 42799 Leichlingen (Rheinland), Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
German Brands,,Matz Autoteile,spare parts,Germany,Zwickau,"Am Sophienhof 31, 24941 Flensburg, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
German Brands,,Oldtimerservice Goggomobile Schmidt,spare parts,Germany,Zwickau,"Bessemerstraße 23, 42551 Velbert, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
German Brands,,Swiss Classic Car,service,Switzerland,Zürich,"Industriestrasse 10, 8117 Fällanden, Switzerland",ZRH,Zürich,427,"1,770",158,269,45
Glas,,Uwe Staufenberg,spare parts,Germany,Zwickau,"Gollenhof 8, Weiler zum Stein 71397 Leutenbach, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Hillman,,Malcolm Anderson Imp Parts,service,Philippines,Bay,"Bay House, Main Road, Norton Fitzwarren, Taunton TA2 6QS, UK",BAY,Bay,745,"2,852",265,479,105
Holden,,HK HT HG Parts and Panels,spare parts,Australia,Whyalla,"2/56 Sun Street, Moolap VIC 3224, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Holden,,Westend Car Sales,spare parts,Australia,Whyalla,"21-23 Graham Court, Hoppers Crossing VIC 3029, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
British Brands,2.0,Beauty Cars,service,Netherlands,Zwolle,"Koningin Wilhelminalaan 8, 3972 EX Driebergen-Rijsenburg, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
British Brands,2.0,Caresance Classic Cars,service,Netherlands,Zwolle,"Industrieweg 2a, 2254 AE Voorschoten, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Abarth,8.0,Joop Stolze Classic Cars,service,Belgium,Lier,"Lierweg 34a, 2678 CW De Lier, Netherlands",TTC,Brea,"3,133","9,634","1,064","2,069",421
Alfa Romeo,3.0,Montagna d’Oro,service,Netherlands,Zwolle,"Houtwal 30b, 8431 EX Oosterwolde, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,A.F.L. Ricambi,spare parts,Germany,Zwickau,"Wiebestraße 36-37, 10553 Berlin, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Italian Brands,,Allitalia Ltd,service,United Kingdom,Wrexham,"Paxton Garage, Llewelyn Road, Tanyfron, Brymbo, Wrexham LL11 5TL, UK",CEG,Chester,473,"1,718",177,297,70
Italian Brands,,Amadei Ricambi,spare parts,Italy,Vittoria,"Piazzale Isonzo, 24, 47016 Predappio FC, Italy",BAR,Bar,"6,055","15,562","2,042","4,013",808
Italian Brands,,Arca Automotive,service,Netherlands,Zwolle,"Machineweg 46a, 1394 AW Nederhorst Den Berg, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Arese,service,Netherlands,Zwolle,"Sloterweg 266, 1171 VB Badhoevedorp, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Auto Christiano,service,Netherlands,Zwolle,"Alfred Nobelstraat 6, 5491 DB Sint-Oedenrode, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Auto Classic Srl,service,Italy,Vittoria,"Corso Savona, 50/1, 10024 Moncalieri, TO, Italy",BAR,Bar,"6,055","15,562","2,042","4,013",808
Italian Brands,,Auto Classica Rubbio,service,Netherlands,Zwolle,"Middenweg 101b, 1394 AE Nederhorst Den Berg, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Auto Martin Martin Klein,service,Czech Republic,Dvůr Králové nad Labem,"Za Mlýnem 203, 751 19 Vlkoš, Czech Republic",NAD,Dvůr Králové nad Labem,"2,170","7,194",742,"1,428",293
Italian Brands,,Auto RicamBio,service,Netherlands,Zwolle,"Rolduckerstraat 19, 6461 VH Kerkrade, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Auto Roméo,service,Netherlands,Zwolle,"Ambachtshof 5, 2632 BB Nootdorp, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Autobedrijf Heins,service,Netherlands,Zwolle,"'s-Gravenzandseweg 65, 2291 PE Wateringen, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Autofficina,service,Canada,Surrey,"5 Ruxley Lane, Epsom, Surrey KT19 0JB, UK",TMZ,Walton-on-Thames,"8,091","19,638","2,724","5,367","1,077"
Italian Brands,,Autohaus D’Onofrio,service,Germany,Zwickau,"Im Letten 8, 73433 Aalen-Oberalfingen, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Italian Brands,,Automobile Tricolore,service,Italy,Vittoria,"Via Foro Boario, 21, 25124 Brescia, BS, Italy",BAR,Bar,"6,055","15,562","2,042","4,013",808
Italian Brands,,Autoservice Mauro Capuozzo,service,Germany,Zwickau,"Wiebestraße 36 – 37, 10553 Berlin, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Italian Brands,,Bello Moto,service,Argentina,San Francisco,"1690 Jerrold Ave, San Francisco, CA 94124, USA",SFO,San Francisco,"2,955","9,183","1,004","1,951",397
Italian Brands,,Bianciuno,service,Netherlands,Zwolle,"Schillingweg 65, 2153 PL Nieuw-Vennep, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Classic Car Italy,service,Netherlands,Zwolle,"Taling 19, 9843 GH Grijpskerk, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Colin Clarke Engineering,service,,,"unit 3, 93a Church Lane, Sarratt, Rickmansworth, Hertfordshire WD3 6HH, UK",NNG,,"3,584","10,614","1,215","2,369",481
Italian Brands,,Del Priore Ersatzteile für Italienische Klassiker,spare parts,Germany,Zwickau,"Zum Roden 5, 31275 Lehrte, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Italian Brands,,Doppietta,service,Australia,Whyalla,"26 Oakley Street, Adelaide SA 5000, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Italian Brands,,Duetto Automobile GmbH,spare parts,Switzerland,Zürich,"Fabriksstraase 13, 8102 Oberengstringen, Switzerland",ZRH,Zürich,427,"1,770",158,269,45
Italian Brands,,Emblem Sports Cars Limited,service,United Kingdom,Poole,"Unit 2c & 2d, Sharp Road, Poole, Dorset, UK",MET,Moreton,"6,314","16,080","2,129","4,185",842
Italian Brands,,Firma Tuynder CV,spare parts,Netherlands,Zwolle,"Gildeweg 8, 2632 BA Nootdorp, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Garage Spider-Service,service,Switzerland,Zürich,"Im Grüt 1, 4225 Brislach, Switzerland",ZRH,Zürich,427,"1,770",158,269,45
Italian Brands,,Giolitti Auto d’Epoca,spare parts,Italy,Vittoria,"Via degli Olmetti, 18b2, 00060 Formello, RM, Italy",BAR,Bar,"6,055","15,562","2,042","4,013",808
Italian Brands,,Hamann Classic Cars,service,United States,Riverside,"1117 E Putnam Ave, Riverside, CT 06878, USA",RIV,Riverside,"2,933","9,128",997,"1,936",394
Italian Brands,,Hein Brand Automotiv,spare parts,Germany,Zwickau,"Kurfürstenstraße 15, 52066 Aachen, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Italian Brands,,Ital Mobiel,service,Belgium,Zwijndrecht,"Vlamingveld 38, 8490 Jabbeke, Belgium",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Italauto,service,Germany,Zwickau,"Schreinerstraße 4, 73257 Köngen, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Italian Brands,,Italauto,service,Netherlands,Zwolle,"De Fliert 14, 3791 PW Achterveld, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Italian Automotive Spares,spare parts,Australia,Whyalla,"9 Kirkdale Street, Brunswick East VIC 3057, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Italian Brands,,Italian Classics,service,Belgium,Zwijndrecht,"Lijsterstraat 14, 3620 Lanaken, Belgium",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Italien Classics Werner Schöll Kraftfahrzeug GmbH,service,Germany,Zwickau,"Magdeburger Straße 51, 47800 Krefeld, Germany",HOF,Hof,"1,623","5,691",559,"1,065",221
Italian Brands,,Lombardo Motor Cars,service,Germany,Berlin,"2280 Berlin Turnpike, Berlin, CT 06037, USA",BER,Berlin,628,"2,357",227,401,90
Italian Brands,,Maranello Pur Sang,service,Australia,Whyalla,"33 Colebrook St, Brunswick VIC 3056, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Italian Brands,,Martin Willems Cars and Parts,service,Netherlands,Zwolle,"Rademakerstraat 11, 7881 JX Emmer-Compascuum, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Midwest-124 Ltd,spare parts,United States,Gahanna,"277 W. Johnstown Road, Gahanna, OH 43230, USA",CLU,Columbus,"1,907","6,481",654,"1,253",259
Italian Brands,,Modena Motori Srl,spare parts,Italy,Vittoria,"Via Repubblica di San Marino, 43, 41122 Modena, Province of Modena, Italy",BAR,Bar,"6,055","15,562","2,042","4,013",808
Italian Brands,,Moro Motors,spare parts,Australia,Whyalla,"1/160 Lysaght St, Mitchell ACT 2911, Australia",WYA,Whyalla,"6,789","17,032","2,288","4,501",905
Italian Brands,,Mugello Engineering B.V.,service,Netherlands,Zwolle,"Franciscusweg 26a, 1216 SK Hilversum, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Oldtimer shop,spare parts,Slovenia,Trbovlje,"Partizanska cesta 123, 6210 Sežana, Slovenia",VCE,Venice,503,"1,964",185,318,73
Italian Brands,,Oldtimerland,service,Netherlands,Zwolle,"Wiekenweg 45, 3815 KL Amersfoort, Netherlands",HLM,Holland,"1,850","6,322",634,"1,215",251
Italian Brands,,Original Motors,service,France,Yerres,"25 Chemin de la Chapelle Saint-Antoine, 95300 Ennery, France",AVO,Avon,"1,998","6,735",684,"1,314",271
Italian Brands,,Re-Originals,spare parts,,,"3034 FM 1988, Goodrich, TX 77335, USA",NNG,,"3,584","10,614","1,215","2,369",481
Italian Brands,,Ricambio International Ltd,spare parts,,,"11 Manor Road, Wallington SM6 0BW, UK",NNG,,"3,584","10,614","1,215","2,369",481
